#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  80 336
# Band-Index    1
   1.26116    -16.486717
   1.24149    -16.487609
   1.22182    -16.488557
   1.20214    -16.489556
   1.18247    -16.490597
   1.16280    -16.491677
   1.16280    -16.491677
   1.14203    -16.491676
   1.12127    -16.491667
   1.10051    -16.491654
   1.07974    -16.491635
   1.05898    -16.491612
   1.03822    -16.491584
   1.01745    -16.491551
   0.99669    -16.491520
   0.97593    -16.491483
   0.95516    -16.491449
   0.93440    -16.491411
   0.91364    -16.491377
   0.89287    -16.491345
   0.87211    -16.491315
   0.85135    -16.491293
   0.83058    -16.491273
   0.80982    -16.491259
   0.78906    -16.491251
   0.76829    -16.491249
   0.76829    -16.491249
   0.74862    -16.490180
   0.72895    -16.489149
   0.70927    -16.488159
   0.68960    -16.487219
   0.66993    -16.486331
   0.65025    -16.485503
   0.63058    -16.484733
   0.61091    -16.484025
   0.59123    -16.483375
   0.57156    -16.482790
   0.55189    -16.482270
   0.53221    -16.481813
   0.51254    -16.481421
   0.49287    -16.481091
   0.47319    -16.480825
   0.45352    -16.480615
   0.43385    -16.480469
   0.41417    -16.480382
   0.39450    -16.480350
   0.39450    -16.480350
   0.37374    -16.480355
   0.35297    -16.480364
   0.33221    -16.480378
   0.31145    -16.480395
   0.29068    -16.480418
   0.26992    -16.480448
   0.24916    -16.480475
   0.22840    -16.480510
   0.20763    -16.480545
   0.18687    -16.480580
   0.16611    -16.480614
   0.14534    -16.480646
   0.12458    -16.480676
   0.10382    -16.480702
   0.08305    -16.480726
   0.06229    -16.480747
   0.04153    -16.480762
   0.02076    -16.480769
   0.00000    -16.480771
 
 
# Band-Index   13
   0.00000    -15.103806
   0.02076    -15.103808
   0.04153    -15.103824
   0.06229    -15.103842
   0.08305    -15.103865
   0.10382    -15.103897
   0.12458    -15.103939
   0.14534    -15.103981
   0.16611    -15.104029
   0.18687    -15.104077
   0.20763    -15.104124
   0.22840    -15.104171
   0.24916    -15.104216
   0.26992    -15.104252
   0.29068    -15.104286
   0.31145    -15.104310
   0.33221    -15.104340
   0.35297    -15.104357
   0.37374    -15.104369
   0.39450    -15.104372
   0.39450    -15.104372
   0.41417    -15.104419
   0.43385    -15.104534
   0.45352    -15.104731
   0.47319    -15.104987
   0.49287    -15.105290
   0.51254    -15.105632
   0.53221    -15.105985
   0.55189    -15.106346
   0.57156    -15.106683
   0.59123    -15.106968
   0.61091    -15.107192
   0.63058    -15.107325
   0.65025    -15.107347
   0.66993    -15.107239
   0.68960    -15.107004
   0.70927    -15.106616
   0.72895    -15.106064
   0.74862    -15.105353
   0.76829    -15.104483
   0.76829    -15.104483
   0.78906    -15.104538
   0.80982    -15.104707
   0.83058    -15.104982
   0.85135    -15.105352
   0.87211    -15.105803
   0.89287    -15.106324
   0.91364    -15.106901
   0.93440    -15.107513
   0.95516    -15.108138
   0.97593    -15.108766
   0.99669    -15.109379
   1.01745    -15.109954
   1.03822    -15.110497
   1.05898    -15.110969
   1.07974    -15.111371
   1.10051    -15.111694
   1.12127    -15.111927
   1.14203    -15.112068
   1.16280    -15.112117
   1.16280    -15.112117
   1.18247    -15.112872
   1.20214    -15.113385
   1.22182    -15.113643
   1.24149    -15.113662
   1.26116    -15.113451
   1.28084    -15.113035
   1.30051    -15.112451
   1.32018    -15.111709
   1.33986    -15.110854
   1.35953    -15.109911
   1.37920    -15.108924
   1.39888    -15.107936
   1.41855    -15.106982
   1.43822    -15.106097
   1.45790    -15.105310
   1.47757    -15.104672
   1.49724    -15.104194
   1.51692    -15.103903
   1.53659    -15.103806
 
 
# Band-Index   14
   1.53659    -15.103800
   1.51692    -15.103897
   1.49724    -15.104189
   1.47757    -15.104666
   1.45790    -15.105304
   1.43822    -15.106092
   1.41855    -15.106976
   1.39888    -15.107930
   1.37920    -15.108918
   1.35953    -15.109905
   1.33986    -15.110848
   1.32018    -15.111703
   1.30051    -15.112445
   1.28084    -15.113029
   1.26116    -15.113445
   1.24149    -15.113656
   1.22182    -15.113636
   1.20214    -15.113378
   1.18247    -15.112865
   1.16280    -15.112115
   1.16280    -15.112115
   1.14203    -15.112066
   1.12127    -15.111925
   1.10051    -15.111692
   1.07974    -15.111369
   1.05898    -15.110967
   1.03822    -15.110495
